name,x,y,sky_centroid.ra,sky_centroid.dec,m,me,t
5220,4083.17227,1711.73662,266.4238313,-28.99955215,18.20837328,0.006716102,2022.71678
5221,4214.185077,1721.249383,266.4240743,-28.99726685,,,2022.71678
5222,3066.704311,1710.328235,266.4233917,-29.0173083,16.07851122,0.002442156,2022.71678
5223,1669.049639,1710.761314,266.4228343,-29.04172405,16.56718802,0.002614493,2022.71678
5224,3024.103571,1710.683962,266.4233815,-29.01805262,16.41522287,0.002656238,2022.71678
5225,3347.705039,1713.587213,266.4235706,-29.01240066,17.62062954,0.004675869,2022.71678
5226,3517.537998,1716.046974,266.4236885,-29.00943472,16.97092655,0.003517654,2022.71678
5227,3227.345444,1738.363876,266.4240168,-29.01451199,,,2022.71678
5228,4675.473911,1713.038052,266.424097,-28.98920571,15.52723323,0.002010744,2022.71678
5229,3111.873274,1719.869413,266.4236006,-29.01652262,19.26481533,0.013407163,2022.71678
5230,4904.672733,1712.254142,266.4241741,-28.98520156,15.77974239,0.000804847,2022.71678
5231,142.0832694,1713.898266,266.4222783,-29.06839968,14.52660938,0.001807144,2022.71678
5232,3359.402651,1716.541518,266.4236343,-29.01219736,14.7593401,0.00279182,2022.71678
5233,4495.726894,1714.80521,266.4240596,-28.99234633,17.31709582,0.003879677,2022.71678
5234,4764.655087,1714.007637,266.4241525,-28.98764815,14.94323844,0.001879419,2022.71678
5235,4781.7762,1715.765091,266.4241945,-28.98734968,14.33620474,0.002238467,2022.71678
5236,3242.250314,1716.882328,266.4235937,-29.01424401,16.75085983,0.002881859,2022.71678
5237,3098.45936,1718.656213,266.4235709,-29.01675652,17.09997273,0.003724068,2022.71678
5238,3707.066414,1715.964754,266.4237635,-29.00612383,16.34302372,0.002552519,2022.71678
5239,3207.063732,1718.374968,266.4236093,-29.01485921,16.63631567,0.002948056,2022.71678
5240,3779.579066,1718.827465,266.4238501,-29.00485812,16.59998847,0.002880795,2022.71678
5241,3830.773309,1718.829518,266.4238708,-29.00396381,17.51627453,0.004405504,2022.71678
