name,x,y,sky_centroid.ra,sky_centroid.dec,m,me,t
3649,6954.717514,615.6944104,266.3945605,-29.01050811,18.19832877,0.004291635,2022.71678
3651,8336.50507,616.9750729,266.3947347,-28.99852306,19.95743406,0.012390386,2022.71678
3652,8527.234843,612.5834814,266.3947134,-28.99686828,17.63391102,0.003404129,2022.71678
3653,8891.739155,612.7542952,266.3947577,-28.9937067,17.10455123,0.002725885,2022.71678
3654,9806.216959,613.0277692,266.3948672,-28.98577484,16.67319027,0.002266448,2022.71678
3655,6188.533459,613.9359858,266.3944535,-29.01715357,17.2659874,0.002844689,2022.71678
3656,6847.521693,614.5897481,266.394537,-29.01143778,17.09602538,0.002577536,2022.71678
3657,7590.773992,613.8060132,266.3946161,-29.00499097,17.33003503,0.002882452,2022.71678
3658,7889.932881,630.8190854,266.3948198,-29.0023979,15.57708352,0.002777308,2022.71678
3659,8366.05781,615.4996659,266.3947235,-28.99826658,16.22813282,0.001990905,2022.71678
3660,1374.367416,617.5489048,266.3939264,-29.05891048,16.53944275,0.002207976,2022.71678
3661,3550.600369,617.0400634,266.3941759,-29.04003448,18.97904518,0.006631014,2022.71678
3662,3783.584166,621.9257897,266.3942516,-29.03801415,15.24529327,0.001662803,2022.71678
3663,3858.022597,614.7924303,266.3941895,-29.03736777,17.08085449,0.002701185,2022.71678
3664,7409.108027,615.9458944,266.3946161,-29.0065669,17.00407085,0.002530886,2022.71678
3665,9364.150291,615.5441193,266.3948405,-28.98960945,16.70075629,0.002313873,2022.71678
3666,9816.58837,615.9468818,266.3948974,-28.98568518,19.33941482,0.007776881,2022.71678
3667,1749.145562,616.3862744,266.3939587,-29.05565966,17.36248492,0.002888754,2022.71678
3668,2691.510355,615.7570869,266.3940627,-29.04748582,17.41588409,0.003080637,2022.71678
3669,2943.875805,623.3126867,266.3941672,-29.04529766,13.73447059,0.001617104,2022.71678
3670,3321.769113,619.1764904,266.3941703,-29.04201951,15.22552744,0.001525927,2022.71678
3671,3573.537528,616.2623125,266.3941708,-29.03983545,17.18539529,0.002806422,2022.71678
3672,4212.615301,616.9752137,266.3942526,-29.03429237,16.45584553,0.002118141,2022.71678
3673,5688.710382,615.3473443,266.3944091,-29.02148902,17.60366324,0.004595182,2022.71678
3674,5737.575278,622.2149935,266.3944829,-29.02106588,14.44658318,0.001793218,2022.71678
3675,6383.614413,615.6782063,266.3944936,-29.01546168,17.53672516,0.003160947,2022.71678
3676,7434.412974,619.158229,266.3946509,-29.00634774,18.1311318,0.004301107,2022.71678
3677,8116.588321,615.5774193,266.3946951,-29.0004304,17.56005811,0.003291934,2022.71678
3678,9094.917364,615.3994895,266.3948076,-28.99194467,17.27668667,0.00287763,2022.71678
3679,9581.952804,615.8831087,266.3948693,-28.98772033,16.91533979,0.002494492,2022.71678
3680,1101.11813,616.9668209,266.3938887,-29.0612805,17.22199365,0.002722241,2022.71678
3681,1474.359977,617.0934041,266.3939336,-29.05804313,17.26515291,0.0027538,2022.71678
3682,3104.12527,617.3551472,266.3941268,-29.0439071,17.43789114,0.003130032,2022.71678
3683,5657.48974,616.3617775,266.3944155,-29.02175992,17.60660226,0.00456665,2022.71678
3684,5910.491024,617.4271422,266.3944556,-29.01956558,17.34341104,0.002875131,2022.71678
3685,6213.706988,620.6796093,266.3945233,-29.01693591,17.29270242,0.002868354,2022.71678
3686,6533.388614,616.782459,266.394522,-29.0141627,17.5309256,0.002770479,2022.71678
3687,6572.150737,616.8132547,266.3945269,-29.01382649,17.24155627,0.002741633,2022.71678
3688,7260.181688,616.8958299,266.3946081,-29.00785874,18.83602025,0.005973175,2022.71678
3689,7397.924667,617.5300746,266.3946305,-29.00666406,17.84144029,0.003570125,2022.71678
3690,7957.610795,618.0770534,266.3947013,-29.00180958,16.74245211,0.003366114,2022.71678
3691,8409.025968,618.5106156,266.3947584,-28.99789419,16.46695932,0.002159925,2022.71678
3692,1037.593959,617.3145787,266.3938847,-29.06183152,16.92660473,0.002395893,2022.71678
3693,2834.246233,619.7414813,266.3941189,-29.04624818,15.72927799,0.001714478,2022.71678
3694,4327.8489,618.8350501,266.3942846,-29.03329306,16.82110409,0.003494938,2022.71678
3695,5873.310524,617.71191,266.3944541,-29.0198881,17.30449576,0.00287817,2022.71678
3696,7060.187637,618.4873745,266.3946005,-29.00959358,17.4209851,0.002987373,2022.71678
3697,7118.266247,617.0547215,266.3945931,-29.00908968,18.16491142,0.004199446,2022.71678
3698,124.0224333,620.9829744,266.3938142,-29.06975592,14.83748309,0.001920326,2022.71678
3699,1795.404365,621.2518227,266.3940124,-29.05525892,15.3797787,0.001466904,2022.71678
3700,6510.43927,620.1098804,266.3945524,-29.01436209,17.35375447,0.002911915,2022.71678
3701,9269.496573,619.1574166,266.3948653,-28.99043081,17.13214362,0.002727642,2022.71678
3702,1561.914224,620.6470587,266.3939791,-29.05728408,16.60427297,0.002149656,2022.71678
3703,2505.74459,621.1040283,266.394094,-29.04909764,16.55272511,0.002208667,2022.71678
3704,4294.120206,620.6857774,266.394299,-29.0335858,16.88455556,0.003612356,2022.71678
3705,6587.247195,626.652437,266.3946262,-29.01369655,17.2661199,0.00295715,2022.71678
3706,6824.157878,620.604263,266.3945939,-29.01164105,18.1666554,0.00418263,2022.71678
3707,7098.936731,622.0486247,266.3946404,-29.00925785,19.18877247,0.007293393,2022.71678
3708,7612.969627,620.8122464,266.3946882,-29.00479917,16.82129767,0.002325682,2022.71678
3709,8813.740243,620.4148701,266.3948245,-28.99438402,17.14637865,0.002747768,2022.71678
3710,5863.690905,621.3596198,266.3944892,-29.01997191,16.67162304,0.00222347,2022.71678
3711,5993.9578,640.1173757,266.3946904,-29.01884393,15.39875458,0.002144876,2022.71678
3712,6904.865292,622.4122605,266.3946213,-29.0109412,15.92662433,0.001723689,2022.71678
3713,8042.311548,628.7487875,266.394817,-29.001076,15.00685103,0.00156887,2022.71678
3714,221.8482389,623.7165765,266.3938528,-29.06890769,15.74098953,0.001647381,2022.71678
3715,3815.857866,622.5042861,266.3942611,-29.03773428,17.63553291,0.00341727,2022.71678
3716,4225.831174,623.731663,266.3943212,-29.03417843,15.30823043,0.001534025,2022.71678
3717,5826.240381,623.4200506,266.3945052,-29.02029695,16.1103683,0.00184558,2022.71678
3718,626.9408151,623.8601343,266.3939016,-29.06539407,16.52035387,0.00208688,2022.71678
3719,3287.521787,627.7083178,266.394251,-29.04231743,18.84231546,0.006587199,2022.71678
3720,3724.650932,627.2016962,266.394297,-29.03852586,19.56861598,0.009459951,2022.71678
3721,4418.53179,623.1898818,266.3943384,-29.03250695,17.60529736,0.004714288,2022.71678
3722,5753.797205,622.2119896,266.3944848,-29.02092518,18.03144788,0.00556571,2022.71678
3723,6232.286845,624.2075349,266.3945605,-29.01677512,16.00162029,0.001791275,2022.71678
3724,6305.691722,623.5058938,266.3945621,-29.01613835,16.82996728,0.002355022,2022.71678
3725,6369.862011,622.7297423,266.3945619,-29.01558168,17.52481166,0.003129743,2022.71678
3726,7228.953351,624.9456096,266.3946843,-29.00813042,15.61681478,0.001579841,2022.71678
3727,9537.212278,626.6185506,266.3949706,-28.98810949,19.36195238,0.008300428,2022.71678
3728,9732.280992,622.5425884,266.3949529,-28.98641711,16.98409204,0.002542557,2022.71678
3729,9954.027381,623.2613773,266.394986,-28.98449383,16.65641825,0.003300383,2022.71678
3730,10047.16438,622.5472097,266.3949898,-28.98368592,17.56988845,0.004594039,2022.71678
3731,2780.309596,626.6744587,266.3941814,-29.04671672,14.81544783,0.001397874,2022.71678
3732,3831.861176,624.1297458,266.3942791,-29.03759564,17.14485474,0.00275459,2022.71678
3733,6870.165608,624.2523354,266.3946355,-29.01124236,17.14594072,0.002627388,2022.71678
3734,6993.813368,626.384135,266.3946711,-29.0101701,15.38390793,0.001488019,2022.71678
